CumulativeImmune,CumulativePopulation,CumulativeSick,CumulativeSusceptible,CumulativeVaccinated,ProportionImmune,ProportionSick,ProportionSusceptible,ProportionVaccinated,immunityPeriod,infectiousPeriod,socialDistancingLevels,vaccinationRate,openmole$experiment,temp
4164.8,12137.9,3673,3126.4,1173.7,0.3429,0.3028,0.2581,0.0963,9.038359445,2.713836172,2.735666973,1.80E+00,283,0.004500476
3967.6,11642.8,3623.6,2954.5,1097.1,0.3406,0.3112,0.2541,0.0939,10.29743869,3.623981617,1.565281457,1.94E+00,281,0.004848329
4109.9,11827,3480.6,3044.6,1191.9,0.3473,0.2942,0.2578,0.1007,9.38150681,2.043537155,1.476385653,1.81E+00,289,0.004536652
4219.2,11958.4,3675.8,3085.5,977.9,0.3527,0.3073,0.2583,0.0817,9.266217532,2.506569783,2.397699326,5.48E-01,271,0.001370099
3867.5,11402.5,3685.9,2937.1,912,0.3389,0.3233,0.258,0.0797,9.788953252,3.697357828,1.810100273,2.35E-01,277,5.89E-04
3996.5,11466.4,3506.3,2961.9,1001.7,0.3484,0.3058,0.2588,0.087,9.987608424,2.531991784,1.895487058,1.08E+00,278,0.002691574
3972.2,11332,3425.1,2947.5,987.2,0.3503,0.3022,0.2607,0.0867,10.07391723,2.358913348,2.133682875,1.18E+00,268,0.002962165
3848.9,11154.1,3482,2823.8,999.4,0.3446,0.3123,0.2537,0.0894,10.49716188,3.568917583,2.101351508,1.36E+00,276,0.003404645
3959.7,11127.1,3462.9,2736.9,967.6,0.3557,0.3114,0.2464,0.0869,10.80418781,3.350618549,2.703593751,2.49E-01,275,6.24E-04
3976.9,11310.2,3457.5,2942.3,933.5,0.3515,0.3057,0.2603,0.0824,9.685320573,2.191806926,1.872409248,4.13E-01,282,0.001032573
3955.4,11775.8,3786.9,2997.7,1035.8,0.3357,0.3215,0.255,0.088,9.7690685,3.903708468,1.71176689,1.53E+00,280,0.003829197
4039.7,11394,3543,2784.3,1027,0.3544,0.3111,0.2447,0.0899,10.80858241,3.293369754,1.915330287,8.20E-01,272,0.002049485
3996.7,11509.7,3630.5,2865.5,1017,0.3469,0.3154,0.2492,0.0882,10.48007241,3.735571225,1.208476496,1.34E+00,279,0.003355413
4284.2,12179,3640.6,3166.3,1087.9,0.3514,0.2989,0.2606,0.089,9.234568638,2.197721076,2.772012348,1.08E+00,273,0.002708438
3983.1,11118.8,3338.9,2768.8,1028,0.358,0.3004,0.2493,0.0922,10.95722101,2.305436524,2.476273922,1.12E+00,259,0.002796191
4267.2,12410,3977.9,3114.1,1050.8,0.3438,0.3206,0.2513,0.0846,9.86607189,3.51232361,1.356167206,6.01E-01,246,0.001503194
4063.2,11756.4,3650.8,2964.4,1078,0.3455,0.3107,0.2525,0.0914,10.398269,3.359723014,2.081484567,1.27E+00,274,0.003166287
4007.9,11561,3537.6,2883.7,1131.8,0.3467,0.306,0.2496,0.0976,10.55736717,3.226250392,1.244865921,1.96E+00,269,0.004895676
4509.9,12793.3,4021.7,3197.6,1064.1,0.3524,0.3144,0.2501,0.0832,9.072013018,2.889602691,1.140897559,1.22E+00,270,0.003059715
3993,11445.2,3549.1,2915.9,987.2,0.3487,0.3102,0.2552,0.086,10.28228128,2.816132559,1.242390593,9.97E-01,265,0.002491893
4137.5,11799.4,3661.1,2991.5,1009.3,0.3504,0.3105,0.2537,0.0853,10.40460946,2.882627185,1.528515983,2.93E-01,267,7.33E-04
4145,11762.5,3543.7,2996.7,1077.1,0.3523,0.3015,0.2552,0.0912,10.21242698,2.18737553,1.184703173,1.42E+00,263,0.003547525
4159.3,12244.1,3905.2,3146.6,1033,0.3394,0.3192,0.2574,0.0841,9.018305346,3.67450809,2.615037375,1.30E+00,266,0.003251766
3998.5,11693.3,3682.2,2994.8,1017.8,0.3414,0.3152,0.2567,0.0868,9.96893755,3.235020687,1.481376542,1.28E+00,262,0.003191738
3903.2,11130.4,3421.9,2811.7,993.6,0.3506,0.3075,0.2528,0.0892,10.65682517,2.954020438,2.062188976,9.47E-01,260,0.002366392
4205.2,12249.8,3785.5,3070.7,1188.4,0.3433,0.309,0.251,0.0966,10.10277004,3.207815529,1.374354891,1.92E+00,264,0.004790434
4201.2,12135.7,3679.4,3073.9,1181.2,0.3462,0.3035,0.2537,0.097,9.644378877,2.490364691,1.269070922,1.82E+00,249,0.004540785
4066.8,11893.3,3788.7,3025.5,1012.3,0.3419,0.3184,0.2546,0.0851,9.916228668,3.676001958,2.445685338,4.49E-01,248,0.001122004
3871.6,10890.4,3412.1,2679.9,926.8,0.3554,0.3134,0.2463,0.085,10.83922807,3.083410747,1.680145691,2.41E-01,261,6.03E-04
4003,11913.2,3768,3052.9,1089.3,0.336,0.3162,0.2568,0.0911,9.620006531,3.796688761,2.744669187,1.71E+00,258,0.004263401
4138,12206.5,3779.8,3062.1,1226.6,0.3387,0.3099,0.2512,0.1002,10.09598915,3.68662148,2.370454776,2.00E+00,242,0.004998911
3959.2,11406.5,3576.4,2952.6,918.3,0.3467,0.3135,0.2591,0.0804,9.985212924,2.802951072,2.310905486,1.48E-02,254,3.69E-05
3951.1,11789.3,3793.2,3034.7,1010.3,0.335,0.322,0.2579,0.0855,9.111401269,3.950827893,1.566041757,1.75E+00,256,0.004376656
4240.1,12326.3,3889.4,3108.7,1088.1,0.344,0.3156,0.2525,0.088,9.821957883,3.470025519,2.64384549,7.86E-02,252,1.97E-04
3991.8,11141.3,3508.3,2663.9,977.3,0.3581,0.3149,0.2393,0.0876,10.92007585,3.326169379,1.371716007,5.87E-01,239,0.0014664
4099.3,12021.1,3857.1,3070.2,994.5,0.3411,0.3208,0.2556,0.0825,9.473371407,3.536348743,1.408382249,9.56E-01,250,0.002390295
4449.3,12563.2,3787.8,3197.4,1128.7,0.3542,0.3015,0.2547,0.0897,9.149303851,2.211750678,2.199183975,1.26E+00,244,0.003158726
4050.1,11853.1,3622.6,3057.9,1122.5,0.3414,0.3056,0.2584,0.0943,9.370246983,2.922786874,2.865818806,1.87E+00,251,0.004663536
4444.3,12747.7,4100.2,3171.3,1031.9,0.3484,0.3219,0.2494,0.0805,9.252541161,3.440776996,1.202873397,5.47E-01,253,0.001367194
4155.3,11915.8,3671.4,3014.5,1074.6,0.3488,0.3082,0.253,0.09,9.738484616,2.605518384,1.521430928,1.44E+00,255,0.003602557
3944,11357.2,3541.2,2880.9,991.1,0.3472,0.3118,0.254,0.087,10.41481247,3.514225011,2.538315366,2.17E-01,257,5.43E-04
3991,11297.2,3442.5,2848.6,1015.1,0.3532,0.3046,0.2524,0.0897,10.73837081,2.765159425,2.052408014,1.19E+00,245,0.00296958
4006.5,11572.6,3617.4,2937.9,1010.8,0.346,0.3128,0.2544,0.0868,10.4347722,3.435593311,2.018031169,8.02E-01,243,0.002005912
4134.1,11824.2,3500.5,3039.1,1150.5,0.3492,0.2962,0.2576,0.097,9.718845926,2.173865214,2.5033273,1.44E+00,235,0.003606013
3708.2,10862.9,3215.1,2854.5,1085.1,0.3413,0.2961,0.2631,0.0997,10.01746038,2.440872285,2.777111454,1.95E+00,247,0.004874937
3891.7,11200.1,3319,2950.6,1038.8,0.347,0.2964,0.2641,0.0922,9.758081036,2.066127528,2.983729054,1.35E+00,237,0.003369684
4108.9,11588.6,3514.5,2952,1013.2,0.3545,0.3034,0.2551,0.0872,10.61963986,2.389224665,2.251070792,1.18E-01,241,2.96E-04
3981.8,11488.7,3520,2959.7,1027.2,0.3462,0.3065,0.2583,0.089,10.14212081,2.620979558,2.98695602,9.79E-01,223,0.002447228
3863.6,11060.9,3471.3,2757.5,968.5,0.3492,0.3141,0.2496,0.0872,10.6795852,3.44422304,1.400926293,1.12E+00,234,0.002801953
4083.2,11575.7,3532.6,2976.1,983.8,0.3526,0.3051,0.2573,0.0847,9.678842879,2.155871126,1.101670721,8.72E-01,238,0.002179749
4100.3,11889.2,3718.8,3011.2,1058.9,0.3448,0.3129,0.2537,0.0888,10.26944659,3.463538678,2.91947743,6.97E-01,232,0.001741472
4104.4,11856.7,3678.4,3023.2,1050.7,0.3459,0.3103,0.2553,0.0882,10.11888907,2.959938776,1.836088435,1.42E+00,228,0.003554118
4259.2,12051.5,3682.7,3094.6,1015,0.3531,0.3056,0.2572,0.0838,9.026242536,2.369234761,1.475988207,8.83E-01,222,0.002208128
4020.1,11661.9,3698.3,2970,973.5,0.3447,0.3171,0.2548,0.0835,9.908015141,3.342261569,2.831598743,3.27E-02,229,8.18E-05
4386.9,12346.4,3730.4,3144.7,1084.4,0.355,0.3023,0.2552,0.0876,9.546581464,2.035208865,1.492863437,9.16E-01,226,0.002289858
3879.7,11151.4,3331.4,2807.7,1132.6,0.3479,0.2987,0.252,0.1013,10.75893162,2.826567843,1.609283415,1.96E+00,227,0.004909047
4091.7,11907.7,3744.1,3021.3,1050.6,0.3435,0.3144,0.2541,0.0881,9.774691952,3.193544799,1.580951301,1.40E+00,215,0.003503156
4397.4,12417.4,3814.6,3145.7,1059.7,0.354,0.3072,0.2536,0.0854,9.273742268,2.556186491,1.913991764,1.11E+00,236,0.002775789
3952.9,11579.8,3673.9,2979.5,973.5,0.3413,0.3171,0.2575,0.0839,9.95725656,3.648322479,2.824775697,2.28E-01,209,5.70E-04
4266.7,12131.7,3792.6,3058.7,1013.7,0.3512,0.3127,0.2528,0.083,9.785751346,2.717662045,1.194072418,5.65E-01,231,0.001412272
3895.7,11290,3315.8,2883.3,1195.2,0.345,0.2937,0.2558,0.1056,10.5767807,2.37724729,2.265291454,1.91E+00,230,0.004780038
3970.5,11190.6,3525.2,2683.6,1011.3,0.3548,0.3151,0.2399,0.09,10.86028451,3.667972926,2.239276882,8.45E-01,208,0.002113572
4284.4,12201.5,3731.6,3034.3,1151.2,0.3509,0.3058,0.2491,0.0941,10.34822065,2.489003001,1.225576001,1.53E+00,218,0.003821035
4061.6,11689.8,3671.8,2962.1,994.3,0.3472,0.314,0.2536,0.0849,10.24615443,3.17347397,1.582890352,2.38E-02,221,5.94E-05
3975.4,11273.7,3436,2950.4,911.9,0.3524,0.3047,0.2622,0.0807,9.596051514,2.220333434,2.953224017,9.20E-02,140,2.30E-04
3896.3,11041.8,3297.2,2824.3,1024,0.353,0.2987,0.2559,0.0926,10.81761504,2.282163399,1.695728946,1.42E+00,217,0.003558832
4118.9,12082.8,3822.6,3088.7,1052.6,0.3404,0.3166,0.2562,0.0868,9.109406917,3.556498164,2.294047769,1.69E+00,219,0.004229281
3972,11315.5,3402.6,2901.5,1039.4,0.3509,0.3008,0.2567,0.0915,10.21456771,2.226617306,2.535405041,1.28E+00,212,0.003205893
4076.8,11632.8,3507.1,3006.1,1042.8,0.3504,0.3017,0.259,0.0894,10.0335259,2.085400685,1.603766992,7.37E-01,213,0.00184129
4013.3,11527.2,3469.5,2972,1072.4,0.3481,0.3011,0.2582,0.0929,9.904496777,2.391462729,1.907479551,1.59E+00,220,0.003976579
3978.1,11345.8,3543.6,2830,994.1,0.3502,0.3124,0.2501,0.0871,10.5848898,3.204362479,1.126367066,9.61E-01,240,0.002402896
4163.6,11776.6,3555,3013,1045,0.3534,0.3018,0.2561,0.0886,10.23254996,2.162613985,2.071719011,2.06E-01,210,5.15E-04
3877,11154,3403,2939.7,934.3,0.3475,0.305,0.2638,0.0837,9.808432289,2.458812938,2.738886808,1.07E+00,225,0.002685725
4396,12280.6,3738.1,3160.5,986,0.3577,0.3044,0.2579,0.08,9.178440369,2.02592213,1.338235381,3.04E-01,224,7.60E-04
3827,11120.8,3502.4,2794.6,996.8,0.3441,0.3151,0.2518,0.0892,10.47412279,3.877044344,1.536378425,1.86E+00,233,0.004658812
4153.1,12250,3931.2,3126.9,1038.8,0.3391,0.3209,0.2556,0.0847,9.020051628,3.775670025,2.418194685,1.31E+00,202,0.003278198
4144.8,11728.5,3631.6,2936.7,1015.4,0.3533,0.3098,0.2507,0.0863,10.62571775,2.835866347,1.779966724,1.92E-01,201,4.80E-04
3856.9,11045.4,3448.1,2741.9,998.5,0.349,0.3123,0.2487,0.0901,10.71422945,3.553312769,2.243538478,1.38E+00,200,0.003461032
4075.3,11820,3631,3031.2,1082.5,0.3447,0.3073,0.2569,0.0913,9.55190418,2.823149318,1.760590493,1.80E+00,198,0.004491838
4029,11817.6,3815,3028,945.6,0.3407,0.3227,0.2567,0.0799,9.435391006,3.394655407,1.136156065,1.02E+00,199,0.002554146
4174,12059.7,3790,3070.5,1025.2,0.3459,0.3142,0.2548,0.0851,9.847727093,2.86459598,1.171693526,9.20E-01,214,0.002299041
3960.3,11638,3726.8,3009.4,941.5,0.3403,0.3202,0.2589,0.0807,9.348686318,3.560841552,2.787314632,7.20E-01,216,0.001800316
4056.9,11872,3790.5,3016.8,1007.8,0.3415,0.3196,0.2546,0.0845,9.761087984,3.417895435,1.90961028,6.69E-01,207,0.001672378
3956.3,11490,3420.8,2961.2,1151.7,0.3441,0.2978,0.2581,0.1,10.06994947,2.372697245,2.561550745,1.72E+00,206,0.004306584
3962.1,11398.7,3538.5,2937,961.1,0.3473,0.3105,0.2581,0.0839,10.06733881,2.718989943,2.245884033,3.56E-01,205,8.91E-04
4030.5,11773.4,3763.1,2966.3,1013.5,0.3422,0.3197,0.2524,0.0857,10.17579415,3.780989307,1.041877229,3.25E-01,204,8.11E-04
4211.7,11743.4,3573.5,2913.1,1045.1,0.3586,0.3042,0.2483,0.0886,10.77860047,2.487849723,1.277230992,6.69E-02,188,1.67E-04
3940.2,11121.6,3530.4,2644.4,1006.6,0.3541,0.3175,0.238,0.0903,10.84329207,3.928799984,2.35001256,8.56E-01,190,0.002138987
4200.7,12342.4,4002.2,3141.4,998.1,0.3404,0.3242,0.2546,0.0808,9.152871424,3.851357288,2.409267092,1.96E-01,192,4.90E-04
3944.4,11440.8,3482.4,2908.9,1105.1,0.3447,0.3045,0.2547,0.0963,10.29926294,3.046643289,2.211725206,1.85E+00,211,0.004629035
4157.3,12065.4,3824.9,3045.5,1037.7,0.3444,0.3171,0.2526,0.0858,9.943136342,3.288994873,1.791993613,8.59E-01,193,0.002146965
3992.5,11473.2,3393.9,2967.2,1119.6,0.3482,0.2959,0.2587,0.0974,9.966345096,2.048953583,1.665728856,1.56E+00,196,0.003906141
3931.9,11499.3,3303.7,3020.2,1243.5,0.3415,0.2872,0.2631,0.108,10.0833366,2.003871071,2.92596658,1.97E+00,197,0.004931601
3854.8,11224,3503.6,2871.9,993.7,0.3432,0.3122,0.2563,0.0882,10.25405602,3.665634257,2.764243217,1.23E+00,203,0.003075979
3876.4,11386.9,3548.8,2928.1,1033.6,0.3404,0.3117,0.2573,0.0907,9.87781448,3.426458939,2.348919197,1.74E+00,191,0.004341987
4463.7,12687,3969.9,3199.7,1053.7,0.3515,0.3131,0.2527,0.0826,9.031148913,2.797868741,1.123393964,9.64E-01,194,0.002410818
4152.4,12141.2,3820.7,3048.2,1119.9,0.3415,0.3147,0.2516,0.0919,10.08607769,3.524659665,1.078916385,1.65E+00,189,0.004114837
4202.8,12182,3894.4,3081,1003.8,0.3449,0.3198,0.2531,0.0822,9.415146653,3.517823195,1.703582708,5.96E-01,182,0.00149058
3759.6,10619.7,3322.8,2630.3,907,0.3538,0.3128,0.2481,0.0853,10.8314791,3.242061102,1.90537806,6.50E-01,183,0.001625647
4022.5,11377,3457.1,2877.7,1019.7,0.3534,0.3039,0.2531,0.0895,10.70083848,2.629126554,1.759063491,8.49E-01,184,0.002123054
4135,11738.4,3547.1,3056.8,999.5,0.3521,0.3023,0.2607,0.085,9.23191256,2.236707708,2.576248976,9.71E-01,144,0.002428515
3886.4,11134.7,3379.5,2898.5,970.3,0.3489,0.3036,0.2607,0.0868,10.17940508,2.409481948,2.128262593,1.10E+00,187,0.002760618
4111.1,11844.8,3732.5,3032.3,968.9,0.3467,0.3152,0.2565,0.0816,9.42324462,3.081245628,2.326780837,7.09E-01,165,0.001773704
3926.3,11358.4,3479.9,2850.1,1102.1,0.3456,0.3064,0.2511,0.0969,10.53332078,3.34956349,2.898297248,1.78E+00,170,0.004453123
4046.1,11450.7,3516.3,2866.1,1022.2,0.3531,0.3071,0.2505,0.0892,10.68533618,2.896752893,1.216853201,1.40E+00,177,0.003490536
4010.9,11452.8,3382,2959.1,1100.8,0.3501,0.2955,0.2587,0.0958,10.45327987,2.21515128,2.638384232,1.35E+00,195,0.003380355
4017.3,11431.2,3577.2,2802.5,1034.2,0.3513,0.3131,0.2455,0.09,10.64416162,3.588853385,1.771773206,1.29E+00,185,0.003217099
4137.9,11863.8,3685.1,3044.1,996.7,0.3486,0.3107,0.2573,0.0836,9.655226547,2.757881475,2.325108251,6.04E-01,186,0.00151
4441.8,12550.4,3883.1,3174,1051.5,0.3538,0.3094,0.2532,0.0834,9.127784954,2.545607031,1.394135374,9.60E-01,174,0.002399019
4041.9,11510.1,3609.4,2876.2,982.6,0.351,0.3136,0.2504,0.0851,10.55899315,3.134506925,1.174668032,1.55E-01,171,3.87E-04
3856.7,10994.4,3348.6,2710.6,1078.5,0.3507,0.3048,0.2467,0.0979,10.92429165,2.929308299,1.231770384,1.88E+00,175,0.004709155
3963.1,11261.8,3408.7,2884.5,1005.5,0.3518,0.3026,0.2563,0.0891,10.60712987,2.510145373,1.925751235,1.04E+00,181,0.002596462
3929.3,11628.1,3751.3,2963,984.5,0.3379,0.3226,0.2552,0.0844,9.636156907,3.852192263,1.61115309,8.90E-01,180,0.002225944
4196,11993.5,3768.9,3057.1,971.5,0.3495,0.3142,0.2553,0.0807,9.540029396,2.812557889,1.544920285,6.16E-01,172,0.001539093
4031.5,11471.1,3545.2,2910.1,984.3,0.3516,0.3092,0.2538,0.0856,10.3730143,2.842726319,2.098506813,1.82E-02,178,4.56E-05
3941.9,11074.8,3456.1,2752.9,923.9,0.3556,0.3124,0.2492,0.0831,10.75003009,3.189964358,1.467755969,2.09E-01,176,5.23E-04
4008.5,11493.5,3598.9,2912.9,973.2,0.3485,0.3131,0.2543,0.0842,10.19786903,2.965241946,1.164025161,6.38E-01,169,0.001593933
3965.7,11076.9,3534.9,2579,997.3,0.3577,0.3192,0.2333,0.0898,10.96886415,3.96402459,2.378110965,2.39E-01,168,5.97E-04
4135.7,11905.6,3554.6,3046.3,1169,0.3473,0.2986,0.2563,0.0979,9.849861697,2.225426923,1.256516908,1.90E+00,167,0.004746346
3923.1,11503.4,3655.2,2945.2,979.9,0.3409,0.3179,0.2562,0.0851,9.802741571,3.430075249,2.58296672,1.03E+00,179,0.002577849
4261.7,12216.9,3813.3,3114.4,1027.5,0.3486,0.3121,0.2554,0.0838,9.167281678,2.841647358,1.337889564,1.24E+00,173,0.003088331
3962.3,11237.4,3432,2914.2,928.9,0.3524,0.3054,0.2599,0.0824,10.15758889,2.246244933,2.330313352,6.26E-01,162,0.001565316
3980.9,11159.9,3387.2,2812.1,979.7,0.3564,0.3037,0.2527,0.0874,10.86364681,2.532152621,2.790686463,7.63E-01,163,0.001906729
3915.3,11322,3518.3,2941.5,946.9,0.3457,0.3109,0.2602,0.0834,9.99330295,2.832146242,2.262185281,6.31E-01,164,0.001576764
4039.7,11660.5,3671.2,2948.9,1000.7,0.3462,0.3147,0.2533,0.0856,10.01507489,3.332225483,2.478624228,6.17E-01,161,0.001542375
4045.7,11863.3,3825.3,3043.2,949.1,0.3409,0.3225,0.2568,0.0799,9.293003151,3.601899166,1.448960717,2.03E-01,159,5.08E-04
3980.5,11163.5,3456.7,2697.2,1029.1,0.3564,0.3099,0.242,0.0917,10.95458521,3.024693173,1.45343413,1.57E+00,160,0.003930628
4132.5,11926.2,3683.1,3002.6,1108,0.3467,0.3087,0.2519,0.0928,10.35648572,3.095549675,1.718483907,1.47E+00,158,0.003667203
3876.5,11308.2,3618.7,2897.9,915.1,0.3426,0.3204,0.2567,0.0802,10.17607349,3.637829364,1.254585601,3.49E-01,166,8.73E-04
4101.5,11535,3445.9,2956.5,1031.1,0.3553,0.2987,0.2568,0.089,10.66131623,2.234073814,2.845674888,7.07E-01,156,0.001768194
4275.3,12228.1,3769.4,3101.9,1081.5,0.3495,0.3083,0.2539,0.0881,9.765968886,2.50158086,1.594003984,1.01E+00,157,0.002521331
4139.2,11730.9,3584.5,2981.1,1026.1,0.3525,0.3058,0.2544,0.0873,10.18055164,2.314795109,1.247966067,8.43E-01,155,0.002107997
3956.8,11183.7,3356.6,2897.6,972.7,0.3536,0.3,0.2594,0.0867,10.53711077,2.179479497,2.945843866,1.53E-01,152,3.83E-04
4017.1,11951.7,3827.9,3035.9,1070.8,0.3358,0.3204,0.2549,0.0892,9.632398629,3.806152713,1.088641619,1.69E+00,153,0.004221054
4215.6,12270.9,3961.6,3093.8,999.9,0.3434,0.323,0.2524,0.081,9.029376092,3.702021188,1.112703151,1.08E+00,150,0.002712207
4303.8,12407.7,3900.8,3166.2,1036.9,0.3465,0.3143,0.2555,0.0835,9.044667327,3.232113286,2.342906931,1.08E+00,151,0.002699297
4325.2,12537.4,4023.1,3133.3,1055.8,0.345,0.3208,0.2502,0.0839,9.508029052,3.401515763,1.364975097,6.34E-01,154,0.001585648
4059.7,11718,3675.8,3025.1,957.4,0.3464,0.3139,0.2584,0.0813,9.347366858,2.902175555,1.797289108,1.12E+00,148,0.002807284
3793.9,10782.8,3287.7,2802.2,899,0.3518,0.3051,0.2603,0.0833,10.66487835,2.343143058,1.424525888,2.85E-01,136,7.12E-04
4255,12118.4,3679.3,3080.6,1103.5,0.3508,0.3037,0.2551,0.0904,9.25442529,2.431602949,1.062677963,1.64E+00,149,0.004088445
3865.3,11143.7,3469.3,2878.8,930.3,0.3466,0.3114,0.2591,0.0831,9.961973538,2.96955673,2.540733519,3.48E-01,137,8.70E-04
3810.9,11245.2,3576.5,2933.5,924.3,0.339,0.3182,0.2609,0.0821,9.453767611,3.559736468,2.957505415,1.28E-01,147,3.21E-04
4304.2,12208.7,3799.2,3093.6,1011.7,0.3526,0.3114,0.2536,0.0828,9.520215621,2.577360387,1.511691943,2.73E-01,145,6.82E-04
4072.2,11772.6,3716.9,2985,998.5,0.3458,0.3158,0.254,0.0846,10.13047375,3.202179522,1.206194608,5.20E-01,142,0.001300877
4083.1,11767,3694.7,3015.2,974,0.3468,0.3139,0.2567,0.0826,9.483674798,3.06417455,2.483461578,8.95E-03,139,2.24E-05
3896.4,11358.8,3545.6,2902.6,1014.2,0.3428,0.3122,0.2562,0.0886,10.04907253,3.454377578,2.818909675,1.45E+00,143,0.003636383
3775.2,10792.7,3434.8,2661.6,921.1,0.3497,0.3184,0.2468,0.085,10.69857933,3.905771186,2.587779414,2.27E-01,141,5.67E-04
3985.3,11379.5,3490.7,2917.9,985.6,0.3502,0.3066,0.2567,0.0863,10.42217366,2.708396061,2.556422389,5.19E-01,146,0.001297391
3993.5,11347.2,3453.6,2970.9,929.2,0.3517,0.3044,0.262,0.0817,9.651306551,2.268213767,2.17842625,6.84E-01,135,0.001709344
4096.7,12026.6,3918.9,3093.7,917.3,0.3404,0.3258,0.2574,0.0762,9.01241846,3.937571519,2.429614362,1.65E-01,138,4.12E-04
4158.2,11752.6,3619.5,2923.4,1051.5,0.3537,0.3082,0.2491,0.0892,10.62215575,2.86131657,1.358891566,7.50E-01,130,0.001874942
4058.7,11517.9,3528,2953.2,978,0.352,0.3064,0.2567,0.0848,10.30626658,2.560343311,2.405083525,8.19E-02,117,2.05E-04
4127.6,11874.1,3694.6,3055.6,996.3,0.3475,0.3111,0.2575,0.0837,9.007758293,2.815123295,1.188733432,1.46E+00,134,0.003660867
4263,12069.6,3722.4,3075.8,1008.4,0.3528,0.3083,0.2557,0.083,9.68875764,2.363322618,1.523734936,4.37E-01,123,0.001091966
3864.6,10825.6,3279.3,2753.7,928,0.357,0.303,0.2543,0.0856,10.81497166,2.254491962,1.814669478,7.47E-01,114,0.001868705
4025,11302.1,3595.7,2686.7,994.7,0.3559,0.3184,0.238,0.0879,10.8541865,3.848432897,1.104945048,9.95E-01,133,0.002486375
4482.5,12649.1,3950.9,3179.3,1036.4,0.3542,0.3122,0.2517,0.0819,9.225160156,2.633114409,1.27327604,3.27E-01,132,8.18E-04
4010,11455.9,3597.5,2862.3,986.1,0.35,0.3142,0.2502,0.0857,10.42999148,3.690313345,2.464852437,7.28E-01,110,0.001820745
3945.8,11644.4,3708.1,3016.9,973.6,0.3386,0.3188,0.2593,0.0834,9.712165559,3.442860763,2.266788774,1.07E+00,131,0.00266326
4115.4,11833.7,3512.5,3050.3,1155.5,0.3475,0.2969,0.2586,0.097,9.498577699,2.217123252,1.874809851,1.62E+00,127,0.004054075
4130.9,12072.4,3898.8,3077.5,965.2,0.3421,0.323,0.2553,0.0797,9.442724184,3.607897423,1.433560834,6.45E-01,120,0.001611771
4070.7,12039.1,3837.7,3050.4,1080.3,0.3379,0.3188,0.2538,0.0895,9.822865361,3.499437102,1.363413511,1.66E+00,125,0.004156579
4110.7,12069.2,3855,3053.6,1049.9,0.3407,0.3194,0.2533,0.0867,9.604505569,3.633020959,2.456589096,7.61E-01,126,0.001903011
4060.1,12105.7,3881.5,3090.7,1073.4,0.3351,0.3207,0.256,0.0883,9.548086216,3.831060894,1.568911324,1.50E+00,128,0.003759801
4338.9,12247.1,3816.5,3123.1,968.6,0.354,0.3115,0.2553,0.079,9.069878885,2.623952612,2.1246758,1.79E-02,116,4.48E-05
4305.8,12153.6,3700.9,3099.2,1047.7,0.3539,0.3046,0.2557,0.0859,9.70493426,2.18358657,1.659700039,8.97E-01,113,0.002243457
3941.1,11396.5,3604,2890.9,960.5,0.3455,0.3164,0.2544,0.0839,10.30288502,3.586399367,1.574594156,3.41E-01,124,8.52E-04
3996.9,11682.2,3704.2,2988.9,992.2,0.3419,0.3172,0.2561,0.0846,9.641560407,3.28259941,2.102372478,8.70E-01,111,0.002173996
3876.5,11005.2,3408.8,2766.7,953.2,0.3522,0.3097,0.2516,0.0864,10.68121332,3.217946915,2.43053496,8.01E-01,109,0.002001434
4122.7,12224.2,3922.2,3130.7,1048.6,0.3369,0.3207,0.2571,0.0853,9.290790452,3.881138057,2.875810521,1.02E+00,122,0.002546399
4010.8,11399.9,3422.1,2963.4,1003.6,0.3517,0.3004,0.2603,0.0879,10.25844147,2.020088024,1.685099572,7.57E-01,129,0.001893535
4020.3,11236.1,3609.6,2626.6,979.6,0.3577,0.3214,0.2344,0.0866,10.95048812,3.837763101,1.306912075,2.16E-01,119,5.39E-04
3925.9,11568.2,3615.9,2982.1,1044.3,0.3392,0.3127,0.258,0.09,9.815668238,3.381509389,2.519393145,1.51E+00,121,0.003771632
3835.7,11402.9,3593,2939.7,1034.5,0.3363,0.3152,0.2577,0.0905,9.868127684,3.389642453,1.292922595,1.98E+00,108,0.004946105
4383.8,12749.9,4045.9,3219,1101.2,0.3436,0.3175,0.2527,0.0862,9.087384272,3.710507256,2.766937393,1.07E+00,105,0.002665491
4165.3,11841.7,3693.7,2985.7,997,0.3516,0.3119,0.2522,0.0839,10.26434469,2.698621568,1.003668034,6.43E-02,118,1.61E-04
3833.1,10884,3399.2,2632.4,1019.3,0.352,0.3123,0.242,0.0935,10.87669607,3.599143017,2.448439107,1.56E+00,104,0.003896045
4127.2,11866.1,3730.8,2984.9,1023.2,0.3477,0.3144,0.2519,0.0856,10.25218397,3.267566874,2.301569051,1.27E-01,115,3.16E-04
3995.9,11258.5,3373,2909.2,980.4,0.3545,0.2997,0.2588,0.087,10.60409572,2.062108935,2.489106701,5.11E-02,112,1.28E-04
3911.6,11070.8,3480.1,2707.7,971.4,0.3533,0.3144,0.2445,0.0877,10.80189664,3.365704026,1.053553703,1.38E+00,100,0.003446763
3829,10823.1,3322.6,2778.4,893.1,0.3535,0.3071,0.2572,0.0823,10.69749664,2.5876964,1.418371989,7.96E-01,107,0.001989725
